Organizacion;Bodega;Localizacion;Cliente;NIT;Pais;Codigo;Producto;Descripcion;Paquete;Tec;Lin;SubL;Gramaje;Ancho;Rollos;Kilos;Mts;M2;Fecha;Representante;Coordinadora;Cuenta;Edad;Rango Edad;Codigo-N;Segmento;Mercado;Linea;Valor;
CALI PLANTA;APT;G2....;FAMILIA RIO NEGRO;890900161-9;Colombia;12250CO300140PFR;12250;SS 12 GSM BLANCO   ST  140 MM  AV MZ ALG AL VE NG;4163857;SS;3;O;12;140;8;147.84;88000;12320;09/18/2022;FABIO DIAZ;SANDRA ROSERO;PFR;2;A 0-15;2250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1380780.632;
CALI PLANTA;APT;G2....;FAMILIA RIO NEGRO;890900161-9;Colombia;12250CO300140PFR;12250;SS 12 GSM BLANCO   ST  140 MM  AV MZ ALG AL VE NG;4163868;SS;3;O;12;140;9;166.32;99000;13860;09/18/2022;FABIO DIAZ;SANDRA ROSERO;PFR;2;A 0-15;2250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1553378.211;
CALI PLANTA;APT;G2....;FAMILIA RIO NEGRO;890900161-9;Colombia;12250CO300140PFR;12250;SS 12 GSM BLANCO   ST  140 MM  AV MZ ALG AL VE NG;4163881;SS;3;O;12;140;8;147.648;87885.71;12304;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;2250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1378987.4104;
CALI PLANTA;APT;G2....;FAMILIA RIO NEGRO;890900161-9;Colombia;12250CO300140PFR;12250;SS 12 GSM BLANCO   ST  140 MM  AV MZ ALG AL VE NG;4163901;SS;3;O;12;140;9;166.32;99000;13860;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;2250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1553378.211;
CALI PLANTA;APT;G2....;FAMILIA RIO NEGRO;890900161-9;Colombia;12250CO300140PFR;12250;SS 12 GSM BLANCO   ST  140 MM  AV MZ ALG AL VE NG;4163909;SS;3;O;12;140;8;147.84;88000;12320;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;2250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1380780.632;
CALI PLANTA;APT;G2....;FAMILIA RIO NEGRO;890900161-9;Colombia;12250CO300140PFR;12250;SS 12 GSM BLANCO   ST  140 MM  AV MZ ALG AL VE NG;4163943;SS;3;O;12;140;9;165.156;98307.14;13763;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;2250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1542506.80505;
CALI PLANTA;APT;E1....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4154635;SS;3;O;14;84;14;178.164;151500;12726;08/29/2022;FABIO DIAZ;SANDRA ROSERO;PFR;22;B 15-30;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1663923.2274;
CALI PLANTA;APT;E1....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4154665;SS;3;O;14;84;14;170.394;144892.86;12171;08/29/2022;FABIO DIAZ;SANDRA ROSERO;PFR;22;B 15-30;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1591357.0329;
CALI PLANTA;APT;E1....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4154666;SS;3;O;14;84;14;170.394;144892.86;12171;08/29/2022;FABIO DIAZ;SANDRA ROSERO;PFR;22;B 15-30;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1591357.0329;
CALI PLANTA;APT;G4....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160722;SS;3;O;14;84;14;181.104;154000;12936;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;G4....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160723;SS;3;O;14;84;14;181.104;154000;12936;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;G4....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160724;SS;3;O;14;84;11;142.296;121000;10164;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1328941.9836;
CALI PLANTA;APT;G4....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160734;SS;3;O;14;84;14;181.104;154000;12936;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;G4....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160735;SS;3;O;14;84;14;181.104;154000;12936;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;G4....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160736;SS;3;O;14;84;14;181.104;154000;12936;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;G4....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160748;SS;3;O;14;84;14;181.104;154000;12936;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;G4....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160749;SS;3;O;14;84;14;181.104;154000;12936;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;G3....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160752;SS;3;O;14;84;14;181.104;154000;12936;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;G3....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160753;SS;3;O;14;84;14;181.104;154000;12936;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;G3....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4160756;SS;3;O;14;84;14;177.8;151190.48;12700;09/12/2022;FABIO DIAZ;SANDRA ROSERO;PFR;8;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1660523.73;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164119;SS;3;O;14;84;14;181.104;154000;12936;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164129;SS;3;O;14;84;14;181.104;154000;12936;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164146;SS;3;O;14;84;14;181.104;154000;12936;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164153;SS;3;O;14;84;14;178.136;151476.19;12724;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1663661.7276;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164154;SS;3;O;14;84;14;181.104;154000;12936;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164159;SS;3;O;14;84;14;181.104;154000;12936;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164160;SS;3;O;14;84;14;181.104;154000;12936;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164161;SS;3;O;14;84;14;180.67;153630.95;12905;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1687327.4595;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164162;SS;3;O;14;84;14;181.104;154000;12936;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1691380.7064;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164186;SS;3;O;14;84;8;103.488;88000;7392;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;966503.2608;
CALI PLANTA;APT;D9....;FAMILIA RIO NEGRO;890900161-9;Colombia;14250CO300084PFR;14250;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;4164187;SS;3;O;14;84;8;103.488;88000;7392;09/19/2022;FABIO DIAZ;SANDRA ROSERO;PFR;1;A 0-15;4250-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;966503.2608;
CALI PLANTA;APT;F1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4134752;SS;3;O;17;80;15;163.2;120000;9600;07/21/2022;FABIO DIAZ;SANDRA ROSERO;PFR;61;D 60-90;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1558166.592;
CALI PLANTA;APT;F3....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4134764;SS;3;O;17;80;10;100.096;73600;5888;07/21/2022;FABIO DIAZ;SANDRA ROSERO;PFR;61;D 60-90;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;955675.50976;
CALI PLANTA;APT;F1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4134789;SS;3;O;17;80;13;140.947;103637.5;8291;07/21/2022;FABIO DIAZ;SANDRA ROSERO;PFR;61;D 60-90;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1345704.08482;
CALI PLANTA;APT;C2....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152549;SS;3;O;17;80;13;138.941;102162.5;8173;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1326551.62046;
CALI PLANTA;APT;F6....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152651;SS;3;O;17;80;15;163.2;120000;9600;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1558166.592;
CALI PLANTA;APT;F6....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152674;SS;3;O;17;80;15;163.2;120000;9600;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1558166.592;
CALI PLANTA;APT;F5....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152679;SS;3;O;17;80;15;163.2;120000;9600;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1558166.592;
CALI PLANTA;APT;F5....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152692;SS;3;O;17;80;15;163.2;120000;9600;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1558166.592;
CALI PLANTA;APT;F5....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152697;SS;3;O;17;80;15;163.2;120000;9600;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1558166.592;
CALI PLANTA;APT;F5....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152720;SS;3;O;17;80;15;163.2;120000;9600;08/26/2022;FABIO DIAZ;SANDRA ROSERO;PFR;25;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1558166.592;
CALI PLANTA;APT;F5....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152729;SS;3;O;17;80;10;108.8;80000;6400;08/26/2022;FABIO DIAZ;SANDRA ROSERO;PFR;25;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1038777.728;
CALI PLANTA;APT;F5....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300080PFR;17850;SS 17 GSM BLANCO   ST  80 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152740;SS;3;O;17;80;15;154.36;113500;9080;08/26/2022;FABIO DIAZ;SANDRA ROSERO;PFR;25;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1473765.9016;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152520;SS;3;O;17;160;8;171.904;63200;10112;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1641268.81024;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152521;SS;3;O;17;160;7;150.416;55300;8848;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1436110.20896;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152522;SS;3;O;17;160;8;171.904;63200;10112;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1641268.81024;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152523;SS;3;O;17;160;7;150.416;55300;8848;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1436110.20896;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152524;SS;3;O;17;160;8;171.904;63200;10112;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1641268.81024;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152525;SS;3;O;17;160;7;150.416;55300;8848;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1436110.20896;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152533;SS;3;O;17;160;8;171.904;63200;10112;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1641268.81024;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152534;SS;3;O;17;160;7;150.416;55300;8848;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1436110.20896;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152535;SS;3;O;17;160;8;171.904;63200;10112;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1641268.81024;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152545;SS;3;O;17;160;8;166.022;61037.5;9766;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1585109.88932;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152546;SS;3;O;17;160;7;145.265;53406.25;8545;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1386930.5759;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152547;SS;3;O;17;160;8;168.232;61850;9896;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1606210.06192;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152575;SS;3;O;17;160;7;153.561;56456.25;9033;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1466137.37766;
CALI PLANTA;APT;J1....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152576;SS;3;O;17;160;8;175.491;64518.75;10323;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1675516.01346;
CALI PLANTA;APT;F9....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152589;SS;3;O;17;160;7;152.32;56000;8960;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1454288.8192;
CALI PLANTA;APT;F9....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152590;SS;3;O;17;160;8;174.08;64000;10240;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1662044.3648;
CALI PLANTA;APT;F9....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152591;SS;3;O;17;160;7;151.844;55825;8932;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1449744.16664;
CALI PLANTA;APT;F9....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152599;SS;3;O;17;160;7;152.32;56000;8960;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1454288.8192;
CALI PLANTA;APT;F9....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152606;SS;3;O;17;160;8;174.08;64000;10240;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1662044.3648;
CALI PLANTA;APT;F9....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152607;SS;3;O;17;160;7;152.32;56000;8960;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1454288.8192;
CALI PLANTA;APT;F9....;FAMILIA RIO NEGRO;890900161-9;Colombia;17850CO300160PFR;17850;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;4152636;SS;3;O;17;160;8;174.08;64000;10240;08/25/2022;FABIO DIAZ;SANDRA ROSERO;PFR;26;B 15-30;7850-N;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;1662044.3648;
